,catlipid_id,max_epo_conc_mean_6hr,max_epo_conc_mean_24hr,canonical_smiles,species,CATLIPID_FAMILY_NAME,MOL_WT
519,RA16759103A,0.2,,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCOCC(OCCCCCCOC(=O)C(CCCCCC)CCCCCCCC)C(=O)N(CCCCCCCC)CCOCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,,
520,RA16718179A,0.2,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(CCCCCCCCCCCC)OC(=O)NCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,,
521,RA17136583,0.2,0.4,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CCCOC(=O)c1cccc(C(=O)OCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC)c1)CC(O)CCCCCC/C=C\C/C=C\CCCCC,mice,Phthalic acid lipids,1338.1
522,RA17138183,0.2,0.1,CCCCCC/C=C\COC(=O)CCCN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CCCC(=O)OC(CCCCCCC)CCCCCCC,mice,Phenolic Acid,875.225
523,RA17132703,0.2,0.2,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)c1ccc(N2CCOCC2)cc1,mice,Acrylates based lipids,602.888
524,RA16694845A,0.2,,CCCCCCC(CCCC)COC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC(=O)OCC(CCCC)CCCCCC,mice,,
525,TBL-0724,0.2,0.26,CCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC)(OC(=O)CCC(=O)OCC[N+](C)(C)C)C(=O)OCCCCCCCC,mice,Trident,715.0
526,RA17133231,0.2,0.2,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN1CCOCC1,mice,Acrylates based lipids,610.951
527,RA17137593,0.2,0.04,CCCCCC(CCCC)OC(=O)CCCCCCCCCN(CCCCCCCCCC(=O)OC(CCCC)CCCCC)CCCC(=O)OCCC(C)(O)CC(=O)NCCCN(C)C,mice,MVL,938.453
528,RA17133458,0.2,0.2,CC(C)CCCCCCCOC(=O)CCN(CCCCC(=O)OCCN1CC(C)N(CCOC(=O)CCCCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCCCCCC(C)C)CC1C)CCC(=O)OCCCCCCCC(C)C,mice,Piperazine based lipids,1249.87
529,RA17137139,0.2,0.09,CCCCC/C=C/COC(=O)CC(CC(=O)OC/C=C/CCCCC)(OC(=O)CCC(=O)OCCCN(C)C)C(=O)OC/C=C/CCCCC,mice,Trident,707.934
530,RA17136565,0.2,0.8,CC(C)CCCC(=O)OC1CN(C(=O)CCCN(C)C)CC(OC(=O)CCCC(C)C)C1OC(=O)CCCC(C)C,mice,Piperidinetriol lipids,582.812
531,RA17110353,0.19,0.28,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)[C@@H](CSSC[C@@H](C(=O)OC(C)CN(CCCN(C)C)CCCN(C)C)N(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCCCCCC(C)C)C(=O)OC(C)CN(CCCN(C)C)CCCN(C)C,mice,LCystine lipids,1544.39
532,RA17110382,0.19,0.29,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)[C@@H](CSSC[C@@H](C(=O)OCCCN(C)C)N(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCCCCCC(C)C)C(=O)OCCCN(C)C,mice,LCystine lipids,1259.91
533,RA17130884,0.19,0.0,CCCCCCCCC(O)CN(CCO)CC(O)CCCCCCCC,mice,HIM,373.613
534,RA17136793,0.17,0.08,CCCCCC#CCOC(=O)CC(CC(=O)OCC#CCCCCC)(OC(=O)CCC(=O)OCCCN(C)C)C(=O)OCC#CCCCCC,mice,Trident,701.886
535,RA17137636,0.17,0.05,CCCCCCCCOC(=O)CCCCCCCCCN(CCCCCCCCCC(=O)OCCCCCCCC)CCCC(=O)OCCC(C)(O)CC(=O)NCCCN(C)C,mice,MVL,882.347
536,RA17131155,0.166666667,0.083333333,CCCCCCCCCCCCCCC(O)CN(CCCCO)CC(O)CCCCCCCCCCCCCC,mice,HIM,569.986
537,RA17138545,0.16,0.15,CCCCCCCC(CCC)OC(=O)CC(C)(CC(=O)OC(CCC)CCCCCCC)OC(=O)CCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC,mice,Phenolic Acid,836.103
538,RA17132788,0.15,0.25,CCCCCCCCCCCCC(O)CN(CCCCC(=O)Oc1c(OC)cc(/C=C/C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,833.232
539,RA16205085A,0.13,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)[C@@H](N)COC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
540,RA16210594A,0.13,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCNC(=O)CNCCOC(=O)[C@@H](N)COC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
541,RA17134048,0.12,0.03,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCc2ccccn2)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,813.157
542,RA17131309,0.11,0.83,CCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCCCC,mice,Phenolic Acid,737.061
543,RA17132533,0.11,0.83,CCCCCCCCCCC(O)CN(CCCCC(=O)Oc1c(OC)cc(/C=C/C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCCCC,mice,Phenolic Acid,777.125
544,RA17138513,0.11,0.83,CCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC)(OC(=O)CCN(CCO)CCO)C(=O)OCCCCCCCC,mice,Trident,687.944
545,RA17139330,0.10448333,0.825,CCCCCCCCOC(=O)CCCCCCCCN(CCCCCCCCC(=O)OCCCCCCCC)CCCSSCCCN(C)C,mice,BDS lipids,745.257
546,RA17133644,0.1,0.2,CCCCCCCCCCCCCCOC(=O)CCN(CCCCC(=O)OCCN1CC(C)N(CCOC(=O)CCCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)CC1C)CCC(=O)OCCCCCCCCCCCCCC,mice,Piperazine based lipids,1474.3
547,RA17138300,0.1,0.8,CCCCCCCCOC(=O)CCCCCCCCCC(=O)OC(COC(=O)CCCN(C)C)C(OC(=O)CCCCCCCCCC(=O)OCCCCCCCC)C(COC(=O)CCCN(C)C)OC(=O)CCCCCCCCCC(=O)OCCCCCCCC,mice,Xylitol,1309.88
548,RA17132598,0.1,0.2,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCN(C)C,mice,Acrylates based lipids,598.898
549,RA17138858,0.1,0.8,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCC(OC(=O)OCCCN(C)C)C(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,mice,Glutaric Acid,774.164
550,RA17132757,0.1,0.2,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OC(C)CN(CCCN(C)C)CCCN(C)C,mice,Acrylates based lipids,741.14
551,RA16726965,0.1,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)C(=O)CCOCCOCCOCCOCCNC(=O)c1c[nH]cn1,mice,,
552,RA17132742,0.1,0.2,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCN(C)C,mice,Acrylates based lipids,584.871
553,RA17132719,0.1,0.2,CCCCCCCCCCCCOC(=O)CCN(CCCCN1CCN(CC)CC1)CCC(=O)OCCCCCCCCCCCC,mice,Acrylates based lipids,666.073
554,RA17133443,0.1,0.2,CCCCCCCCOC(=O)CCN(CCCCC(=O)OCCN1CC(C)N(CCOC(=O)CCCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CC1C)CCC(=O)OCCCCCCCC,mice,Piperazine based lipids,1137.66
555,RA17132607,0.1,0.2,CC(C)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCN1CCOCC1,mice,Acrylates based lipids,640.934
556,RA17132653,0.1,0.1,CCCCCCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCCCCCC)(OC(=O)CCCN(C)C)C(=O)OCCCCCCCCCCCC,mice,Trident,810.238
557,RA17135825,0.1,0.14,CC(C)CCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC(C)C)(OC(=O)CCN(C)C)C(=O)OCCCCCCCC(C)C,mice,Trident,712.052
558,RA17133659,0.1,0.1,CCCCCCCCCCCCOC(=O)CCN(CCCCC(=O)OCCN1CC(C)N(CCOC(=O)CCCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CC1C)CCC(=O)OCCCCCCCCCCCC,mice,Piperazine based lipids,1362.08
559,RA17132514,0.09,0.83,CCCCCCCCCCC(O)CN(CCCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCCCC,mice,Phenolic Acid,751.088
560,RA17132669,0.09,0.83,CCCCCCCCC(O)CN(CCCCC(=O)Oc1c(OC)cc(/C=C/C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCC,mice,Phenolic Acid,721.019
561,RA16738106A,0.08,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)C(=O)CCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,,
562,RA16750127,0.08,,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCOCC(OCCCCCCOC(=O)C(CCCCCC)CCCCCCCC)C(=O)N(CCCCCCCC)CCOCCOCCOCCOCCOC(=O)C1CCN(C)CC1,mice,Ionisable,1239.87
563,RA16752407A,0.08,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOC(=O)CN(CCOC)C(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
564,RA17132483,0.07,0.83,CCCCCCCCC(O)CN(CCCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCC,mice,Phenolic Acid,694.982
565,RA17137810,0.07,0.83,CCCCOC(=O)CCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCC(CC)CC)CC(O)CCCCC(=O)OCC(CC)CC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1235.8
566,RA17132023,0.07,0.83,CCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCC,mice,Phenolic Acid,680.955
567,RA17137627,0.06,0.83,CC(C)=CCCC(C)CCOC(=O)CCCCCCCCCN(CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C)CCCOC(=O)CCCN(C)C,mice,Branched tail lipids,805.265
568,RA16708395,0.06,,CCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)C1CCN(C)CC1)OCCCCCCCC(=O)OC/C=C\CCCCCC,mice,,
569,RA16331461,0.04,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(=O)NCCOCCOCCOCCNC(=O)c1c[nH]cn1,mice,,
570,RA16301994,0.04,,CCCCCCCCCCCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCCCCCCCCCC,mice,,
571,RA16328135A,0.04,,CCCCCCCCCOC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC(=O)OCCCCCCCCC,mice,,
572,RA16201937A,0.04,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCNC(=O)[C@@H](N)COC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
573,RA16254339A,0.04,,CCCCCCCC/C=C\CCCCCCCCOCC(COC(=O)NCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
574,RA16258787A,0.04,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(=O)OCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,,
575,RA16346770,0.04,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(=O)OCCOCCOCCOCCNC(=O)c1c[nH]cn1,mice,,
576,RA16331720A,0.04,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,mice,,
577,RA16662943,0.03,,CCCCCCCCCOC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)C1CCN(C)CC1)OCCCCCCCC(=O)OCCCCCCCCC,mice,,930.342
578,RA17134216,0.03,0.83,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCN2CCN(C)CC2)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,834.22
579,RA16627128,0.02,,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](COC(=O)CCOCCOCCOCCNC(=O)c2c[nH]cn2)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,mice,,
580,RA17136182,0.02,0.83,COc1cc(C(=O)OCCNC(=N)N)cc(OC)c1OC(=O)CCO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C([C@H](C)CCCC(C)C)CC[C@@H]32)C1,mice,CholesterolSyringic hybrids,723.981
581,RA16750136,0.02,,CCCCCCCCC(CCCCCC)OC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCOCCOCCOCCOCCOC(=O)C1CCN(C)CC1,mice,,
582,RA16288375A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
583,RA16287735A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
584,RA16663706A,0.02,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(CCCCCCCCCCCC)OCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC,mice,,
585,RA16207873A,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCN(CCCCCC(=O)OCCCCCCCCCCC)C(=O)CCSSCCNC(=O)[C@H]1O[C@@H](n2cc(CNC(=O)[C@@H](C)NC(=O)[C@H](NC(=O)[C@@H](N)CCCCN)C(C)C)nn2)[C@H](O)[C@@H](O)[C@@H]1O,mice,,
586,RA16616253,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC(=O)OC/C=C\CCCCCC,mice,,
587,RA16444522,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(COC(=O)COCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC/C=C\CCCCCCCC,mice,,
588,RA17137173,0.01,0.0,CCC(CC)COC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCC(CC)CC,mice,GOOD,1249.83
589,TBL-0963,0.01,0.83,CCCCOC(=O)CCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1151.6
590,RA17133296,0.01,0.23,CCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(/C=C/C(=O)OCCCN(C)C)cc1OC)CC(O)CCCCCCCC,mice,Phenolic Acid,706.992
591,RA16602316,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCOC(=O)CNCCOC(=O)CNCCOC)OCCC(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,mice,,
592,RA16617066,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(CN(CCCCCCCC)C(=O)CCOCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC/C=C\CCCCCCCC,mice,,
593,RA16756181,0.01,,CCCCCC/C=C\COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)CCCCN(CCC)CCC)OCCCCCCCC(=O)OC/C=C\CCCCCC,mice,,
594,RA17138067,0.01,0.83,CCCCCCC(=O)OCCCCCCN(CCCCCCOC(=O)CCCCCC)CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC,mice,Phenolic Acid,793.082
595,RA16732729,0.01,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCNC(=O)CCOCCOCCOCCOCCNC(=O)c1c[nH]cn1,mice,,
596,RA16732740,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(OCCCCCCCC/C=C\CCCCCCCC)C(=O)N(CCCCCCCC)CCOCCOCCOCCOCCOC(=O)C1CCN(C)CC1,mice,,
597,RA16271293A,0.01,,CCCCCCCC/C=C\CCCCCCCCOCC(COCCOCCOCCOCCNC(=O)CNCCNC(=O)CNCCOC)OCCCCCCCC/C=C\CCCCCCCC,mice,,
598,RA17137403,0.01,0.83,CC(C)CCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCC(C)C,mice,GOOD,1235.8
599,RA16327355A,0.01,,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)CCC(=O)NCCSSCCNC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COC(=O)CNCCOC(=O)CNCCOC,mice,,
600,RA16617045,0.01,,CCCCCCC(CCCC)COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCCC(=O)OCC(CCCC)CCCCCC,mice,,
601,RA16651697A,0.01,,CCCCCC/C=C/COC(=O)CCCCCCCOCC(COCCOCCOCCOCCNC(=O)CNCCNC(=O)CNCCOC)OCCCCCCCC(=O)OC/C=C/CCCCCC,mice,,
602,RA16639546,0.01,,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](COC(=O)CCOCCOCCOCCOCCNC(=O)c2c[nH]cn2)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,mice,,
603,RA17137823,0.01,0.83,CCCCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1179.7
604,RA16702038,0.01,,CCCCCCC(CCCC)C(=O)OCCCCCCOCC(COCCOCCOCCOCCNC(=O)c1c[nH]cn1)OCCCCCCOC(=O)C(CCCC)CCCCCC,mice,,
605,RA16677071A,0.01,,CCCCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCNC(=O)CCSSCCNC(=O)CNCCOC(=O)CNCCOC,mice,,
606,TBL-0507,0.01,0.83,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCN(C)C)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,779.1
607,RA17136679,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1193.72
608,RA17138131,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1235.8
609,RA17131711,0.0,0.0,CCCCCCCCN(CCCCCCCC)CCC[C@@H]1NC(=O)[C@@H](CCCN(CCCCCCCC)CCCCCCCC)NC1=O,mice,cOrn,677.142
610,RA17133212,0.0,0.0,CCCCCC(CCCCC)CCOC(=O)CCCCCCCCOC(=O)CCN(CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC)CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC)NC1=O)CCC(=O)OCCCCCCCCC(=O)OCCC(CCCCC)CCCCC,mice,OFO2 Degradable,1898.87
611,RA17136391,0.0,0.0,CCCOC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OCCC,mice,GOOD,1137.62
612,RA17135962,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OC(CC)CC)CC(O)CCCC(=O)OC(CC)CC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1221.78
613,RA17137059,0.0,0.0,CCC(CC)OC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCCCC(=O)OCCC(C)C)CC(O)CCCCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OC(CC)CC,mice,GOOD,1249.83
614,RA17137269,0.0,0.0,CC(C)CCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCC(C)C,mice,GOOD,1277.88
615,RA17136124,0.0,0.0,CCC(CC)OC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OC(CC)CC,mice,GOOD,1207.75
616,RA17138112,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1137.62
617,RA17134011,0.0,0.0,CCCCCCCCCCC(O)CN(CCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCCCCCC,mice,GOOD,648.102
618,RA17136021,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1221.78
619,RA17138014,0.0,0.0,CCC(CC)COC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCC(CC)CC,mice,GOOD,1249.83
620,RA17137141,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCC(CC)CC)CC(O)CCCCC(=O)OCC(CC)CC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1305.93
621,RA17132567,0.0,0.0,CCCCCCCCCCC(O)CN(CCCCC(=O)SCCN1CCN(CCSC(=O)CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CC(O)CCCCCCCCCC,mice,GOOD,1141.91
622,RA17138149,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1249.83
623,RA17137071,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1263.86
624,RA17137501,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCC(CC)CC)CC(O)CCCCC(=O)OCC(CC)CC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1291.91
625,RA17138741,0.0,0.8,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(OC(=O)OCCN(C)CCO)C(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,mice,Tartronic acid,762.111
626,RA17136239,0.0,0.0,CCCCCCCC(=O)OCCCCCCCCC(=O)OCCC(C)(CC(=O)NCCCN(C)C)OC(=O)CCCCCCCCOC(=O)CCCCCCC,mice,MVL,797.156
627,RA17138550,0.0,0.0,CCCCCCCC/C=C\CCCCCCCCOC(=O)C(OC(=O)CCCN(C)C)C(=O)OCCCCCCCC/C=C\CCCCCCCC,mice,Tartronic acid,734.144
628,RA17135342,0.0,0.0,CCCCCCCC/C=C\CCCCCCC(O)CN(CCCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCC/C=C\CCCCCCCC,mice,GOOD,826.416
629,RA17136698,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1263.86
630,RA17135771,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1165.67
631,RA17130723,0.0,0.0,CCCCCCCC(=O)OCCCCCCCCC(=O)OCCN(CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CCOC(=O)CCCCCCCCOC(=O)CCCCCCC)CCOC(=O)CCCCCCCCOC(=O)CCCCCCC)NC1=O)CCOC(=O)CCCCCCCCOC(=O)CCCCCCC,mice,OFO2 Degradable,1562.23
